DonorID,Name,Phone,Email,City,SignupDate,Past_Donations,Reliability_Score,Last_Feedback,Flagged
D01480,Donor 1480,+918588371805,donor1480@example.com,Delhi,2023-04-21,0,0.85,4,False
D01481,Donor 1481,+917409692785,donor1481@example.com,Surat,2023-04-22,4,0.95,5,False
D01482,Donor 1482,+918731709641,donor1482@example.com,Mumbai,2023-06-23,15,0.9,5,False
D01483,Donor 1483,+918768919156,donor1483@example.com,Bengaluru,2024-04-29,7,0.76,4,False
D01484,Donor 1484,+919415530388,donor1484@example.com,Hyderabad,2023-12-12,18,0.56,2,False
D01485,Donor 1485,+919209464812,donor1485@example.com,Hyderabad,2024-05-26,7,0.83,5,False
D01486,Donor 1486,+917696184623,donor1486@example.com,Chennai,2023-03-25,2,0.84,5,False
D01487,Donor 1487,+917733245783,donor1487@example.com,Bengaluru,2023-05-05,3,0.76,5,False
D01488,Donor 1488,+918870369767,donor1488@example.com,Delhi,2024-06-21,13,0.85,4,False
D01489,Donor 1489,+918246385682,donor1489@example.com,Mumbai,2023-10-05,11,0.89,5,False
D01490,Donor 1490,+918988055189,donor1490@example.com,Delhi,2023-07-29,11,0.88,3,False
D01491,Donor 1491,+917645744359,donor1491@example.com,Bengaluru,2023-12-05,15,0.75,4,False
D01492,Donor 1492,+918969644436,donor1492@example.com,Mumbai,2023-03-10,6,0.8,4,False
D01493,Donor 1493,+917970789345,donor1493@example.com,Pune,2023-04-07,5,0.77,4,False
D01494,Donor 1494,+919682211099,donor1494@example.com,Delhi,2023-01-15,13,0.9,4,False
D01495,Donor 1495,+917929609034,donor1495@example.com,Mumbai,2023-09-18,6,0.77,4,False
D01496,Donor 1496,+918644742773,donor1496@example.com,Pune,2023-07-02,4,0.95,4,False
D01497,Donor 1497,+917995706718,donor1497@example.com,Mumbai,2023-10-11,15,0.8,3,False
D01498,Donor 1498,+917334094448,donor1498@example.com,Mumbai,2023-04-04,5,0.87,3,False
D01499,Donor 1499,+919149094710,donor1499@example.com,Delhi,2023-05-21,13,0.92,3,False
D01500,Donor 1500,+919241911542,donor1500@example.com,Delhi,2023-09-04,12,0.93,4,False
D01501,Donor 1501,+918192870312,donor1501@example.com,Jaipur,2024-06-27,6,0.99,5,False
D01502,Donor 1502,+917516426007,donor1502@example.com,Delhi,2023-05-27,15,0.92,5,False
D01503,Donor 1503,+919877796004,donor1503@example.com,Kolkata,2024-03-21,0,0.97,4,False
D01504,Donor 1504,+917045837716,donor1504@example.com,Mumbai,2024-03-10,6,0.85,3,False
D01505,Donor 1505,+918584273530,donor1505@example.com,Delhi,2024-03-28,0,0.9,4,False
D01506,Donor 1506,+918710659735,donor1506@example.com,Pune,2024-05-29,1,0.91,3,False
D01507,Donor 1507,+919609391341,donor1507@example.com,Ahmedabad,2023-09-17,0,0.97,5,False
D01508,Donor 1508,+917657953558,donor1508@example.com,Mumbai,2024-04-10,3,0.76,5,False
D01509,Donor 1509,+917267685864,donor1509@example.com,Pune,2023-07-01,3,0.76,4,False
D01510,Donor 1510,+918428785242,donor1510@example.com,Chennai,2023-04-10,6,0.91,5,False
D01511,Donor 1511,+918731615215,donor1511@example.com,Jaipur,2023-11-21,11,0.88,4,False
D01512,Donor 1512,+918904383663,donor1512@example.com,Mumbai,2023-03-04,4,0.93,3,False
D01513,Donor 1513,+917013848609,donor1513@example.com,Chennai,2023-10-10,13,0.79,4,False
D01514,Donor 1514,+917369776212,donor1514@example.com,Kolkata,2023-10-08,10,0.87,5,False
D01515,Donor 1515,+918363657658,donor1515@example.com,Mumbai,2024-04-19,2,0.8,5,False
D01516,Donor 1516,+918059706389,donor1516@example.com,Bengaluru,2023-01-21,6,0.91,4,False
D01517,Donor 1517,+917603125391,donor1517@example.com,Mumbai,2023-07-15,12,0.93,5,False
D01518,Donor 1518,+918266724774,donor1518@example.com,Mumbai,2023-11-20,6,0.82,4,False
D01519,Donor 1519,+919756621281,donor1519@example.com,Delhi,2024-03-26,11,0.89,5,False
D01520,Donor 1520,+918656485964,donor1520@example.com,Kolkata,2024-04-05,5,0.76,3,False
D01521,Donor 1521,+918239909831,donor1521@example.com,Kolkata,2024-07-04,13,0.84,3,False
D01522,Donor 1522,+918109020054,donor1522@example.com,Chennai,2023-12-17,8,0.77,3,False
D01523,Donor 1523,+919006810036,donor1523@example.com,Bengaluru,2024-04-23,8,0.46,3,True
D01524,Donor 1524,+918541395662,donor1524@example.com,Mumbai,2023-11-27,1,0.83,3,False
D01525,Donor 1525,+918537617779,donor1525@example.com,Mumbai,2023-06-12,10,0.91,4,False
D01526,Donor 1526,+919549384150,donor1526@example.com,Pune,2023-06-16,0,0.86,5,False
D01527,Donor 1527,+918451176086,donor1527@example.com,Delhi,2024-03-21,7,0.81,4,False
D01528,Donor 1528,+918156896591,donor1528@example.com,Bengaluru,2024-02-15,12,0.53,3,True
D01529,Donor 1529,+919439491050,donor1529@example.com,Jaipur,2024-02-15,10,0.58,1,True
D01530,Donor 1530,+917607570142,donor1530@example.com,Delhi,2023-05-14,1,0.99,4,False
D01531,Donor 1531,+917739028316,donor1531@example.com,Delhi,2024-04-14,0,0.91,4,False
D01532,Donor 1532,+917662017406,donor1532@example.com,Hyderabad,2023-11-11,6,0.86,5,False
D01533,Donor 1533,+918692420224,donor1533@example.com,Bengaluru,2024-01-19,11,0.77,5,False
D01534,Donor 1534,+917411564649,donor1534@example.com,Chennai,2023-08-06,14,0.93,4,False
D01535,Donor 1535,+918216311536,donor1535@example.com,Delhi,2023-05-12,4,0.85,5,False
D01536,Donor 1536,+919518693203,donor1536@example.com,Hyderabad,2024-03-10,2,0.84,3,False
D01537,Donor 1537,+917006835612,donor1537@example.com,Delhi,2023-08-16,7,0.84,5,False
D01538,Donor 1538,+918296813490,donor1538@example.com,Mumbai,2024-02-12,4,0.87,4,False
D01539,Donor 1539,+918661359973,donor1539@example.com,Delhi,2023-04-06,5,0.86,5,False
D01540,Donor 1540,+919221995182,donor1540@example.com,Delhi,2024-05-07,13,0.79,3,False
D01541,Donor 1541,+917052503784,donor1541@example.com,Bengaluru,2024-04-21,3,0.91,3,False
D01542,Donor 1542,+919808123623,donor1542@example.com,Mumbai,2023-11-23,12,0.92,5,False
D01543,Donor 1543,+917498037620,donor1543@example.com,Chennai,2024-02-16,9,0.86,5,False
D01544,Donor 1544,+918567069461,donor1544@example.com,Kolkata,2024-04-06,15,0.93,3,False
D01545,Donor 1545,+917029878923,donor1545@example.com,Mumbai,2023-07-03,12,0.97,4,False
D01546,Donor 1546,+917171130607,donor1546@example.com,Bengaluru,2023-09-22,14,0.86,3,False
D01547,Donor 1547,+918271930746,donor1547@example.com,Delhi,2024-05-16,11,0.81,3,False
D01548,Donor 1548,+919731524909,donor1548@example.com,Delhi,2023-10-01,13,0.75,3,False
D01549,Donor 1549,+917406186139,donor1549@example.com,Mumbai,2023-04-25,12,0.81,3,False
D01550,Donor 1550,+919651030484,donor1550@example.com,Bengaluru,2023-05-29,8,0.84,3,False
D01551,Donor 1551,+919617153290,donor1551@example.com,Mumbai,2024-06-20,2,0.83,5,False
D01552,Donor 1552,+918297019898,donor1552@example.com,Pune,2023-04-14,2,0.83,4,False
D01553,Donor 1553,+917340519100,donor1553@example.com,Chennai,2024-02-15,8,0.93,4,False
D01554,Donor 1554,+918046908600,donor1554@example.com,Bengaluru,2023-04-30,9,0.9,5,False
D01555,Donor 1555,+919958645269,donor1555@example.com,Bengaluru,2023-02-20,6,0.94,3,False
D01556,Donor 1556,+918171149129,donor1556@example.com,Hyderabad,2023-10-11,12,0.98,3,False
D01557,Donor 1557,+919573026651,donor1557@example.com,Delhi,2024-02-21,18,0.5,3,False
D01558,Donor 1558,+919625884078,donor1558@example.com,Delhi,2023-11-22,0,0.93,4,False
D01559,Donor 1559,+919395119111,donor1559@example.com,Bengaluru,2024-04-16,10,0.89,3,False
D01560,Donor 1560,+919143079797,donor1560@example.com,Kolkata,2023-12-18,14,0.79,3,False
D01561,Donor 1561,+919453771889,donor1561@example.com,Hyderabad,2024-06-29,8,0.85,3,False
D01562,Donor 1562,+918585665242,donor1562@example.com,Surat,2024-05-13,2,0.8,4,False
D01563,Donor 1563,+917716118374,donor1563@example.com,Pune,2023-10-26,14,0.76,5,False
D01564,Donor 1564,+919107784731,donor1564@example.com,Delhi,2023-12-27,0,0.94,3,False
D01565,Donor 1565,+917475164113,donor1565@example.com,Delhi,2024-01-20,3,0.77,5,False
D01566,Donor 1566,+917935240288,donor1566@example.com,Delhi,2023-10-24,12,0.89,4,False
D01567,Donor 1567,+919719240771,donor1567@example.com,Hyderabad,2023-10-13,3,0.92,5,False
D01568,Donor 1568,+918992495217,donor1568@example.com,Bengaluru,2023-11-22,12,0.81,4,False
D01569,Donor 1569,+918434754648,donor1569@example.com,Mumbai,2024-04-05,5,0.85,4,False
D01570,Donor 1570,+919733389690,donor1570@example.com,Bengaluru,2023-06-26,13,0.99,3,False
D01571,Donor 1571,+917098069653,donor1571@example.com,Chennai,2023-08-18,2,0.9,4,False
D01572,Donor 1572,+917097579578,donor1572@example.com,Jaipur,2023-09-13,15,0.92,5,False
D01573,Donor 1573,+918585119182,donor1573@example.com,Mumbai,2024-02-03,6,0.96,5,False
D01574,Donor 1574,+917132670505,donor1574@example.com,Delhi,2023-09-03,6,0.83,3,False
D01575,Donor 1575,+918981724643,donor1575@example.com,Chennai,2024-04-17,14,1.0,5,False
D01576,Donor 1576,+917299970281,donor1576@example.com,Hyderabad,2023-04-24,5,0.81,3,False
D01577,Donor 1577,+918791386226,donor1577@example.com,Mumbai,2023-02-03,15,0.97,4,False
D01578,Donor 1578,+917256780070,donor1578@example.com,Kolkata,2024-07-04,0,0.86,4,False
D01579,Donor 1579,+917626995385,donor1579@example.com,Mumbai,2024-02-12,14,0.86,4,False
D01580,Donor 1580,+919072712577,donor1580@example.com,Delhi,2023-04-25,10,0.79,3,False
D01581,Donor 1581,+918051100662,donor1581@example.com,Hyderabad,2023-09-28,2,0.86,4,False
D01582,Donor 1582,+919440534386,donor1582@example.com,Hyderabad,2023-12-17,10,0.95,4,False
D01583,Donor 1583,+919420383430,donor1583@example.com,Ahmedabad,2023-02-06,9,0.76,4,False
D01584,Donor 1584,+918889194411,donor1584@example.com,Delhi,2023-10-26,5,0.89,5,False
D01585,Donor 1585,+918650240997,donor1585@example.com,Delhi,2023-10-29,4,0.79,4,False
D01586,Donor 1586,+918564062981,donor1586@example.com,Mumbai,2023-08-22,9,0.79,5,False
D01587,Donor 1587,+919521727453,donor1587@example.com,Pune,2024-06-04,5,0.99,5,False
D01588,Donor 1588,+919070399674,donor1588@example.com,Kolkata,2023-11-18,15,0.91,3,False
D01589,Donor 1589,+917644625298,donor1589@example.com,Delhi,2024-05-10,7,0.4,2,False
D01590,Donor 1590,+917052401956,donor1590@example.com,Ahmedabad,2023-05-03,15,0.86,5,False
D01591,Donor 1591,+917424514631,donor1591@example.com,Delhi,2024-06-20,11,0.92,4,False
D01592,Donor 1592,+919433967257,donor1592@example.com,Mumbai,2024-06-03,2,0.99,5,False
D01593,Donor 1593,+918052640876,donor1593@example.com,Hyderabad,2023-09-11,5,0.92,3,False
D01594,Donor 1594,+917273455982,donor1594@example.com,Chennai,2024-04-12,13,0.47,1,True
D01595,Donor 1595,+919306112431,donor1595@example.com,Bengaluru,2024-06-19,12,0.37,1,False
D01596,Donor 1596,+917847810424,donor1596@example.com,Mumbai,2023-11-23,15,0.78,3,False
D01597,Donor 1597,+917478991512,donor1597@example.com,Kolkata,2023-08-09,0,0.9,5,False
D01598,Donor 1598,+918748776966,donor1598@example.com,Delhi,2024-03-29,14,1.0,5,False
D01599,Donor 1599,+919771454944,donor1599@example.com,Bengaluru,2023-10-05,10,0.88,4,False
D01600,Donor 1600,+919688313343,donor1600@example.com,Bengaluru,2023-09-28,8,0.92,4,False
D01601,Donor 1601,+919129392953,donor1601@example.com,Bengaluru,2023-04-25,10,0.97,3,False
D01602,Donor 1602,+918470733031,donor1602@example.com,Kolkata,2023-07-03,9,0.77,5,False
D01603,Donor 1603,+918374457648,donor1603@example.com,Bengaluru,2023-07-07,7,0.8,5,False
D01604,Donor 1604,+917671680169,donor1604@example.com,Mumbai,2024-04-28,6,0.89,3,False
D01605,Donor 1605,+919034848987,donor1605@example.com,Bengaluru,2024-02-10,5,0.83,5,False
D01606,Donor 1606,+918304029899,donor1606@example.com,Kolkata,2024-03-02,8,0.87,4,False
D01607,Donor 1607,+918322922444,donor1607@example.com,Delhi,2023-05-29,11,0.96,4,False
D01608,Donor 1608,+917600995997,donor1608@example.com,Delhi,2024-02-07,17,0.32,2,False
D01609,Donor 1609,+918266143004,donor1609@example.com,Hyderabad,2023-10-08,6,0.8,4,False
D01610,Donor 1610,+917856640430,donor1610@example.com,Pune,2023-01-25,12,0.83,3,False
D01611,Donor 1611,+919060221499,donor1611@example.com,Mumbai,2024-05-30,3,0.77,5,False
D01612,Donor 1612,+919091826686,donor1612@example.com,Ahmedabad,2024-04-26,12,0.92,3,False
D01613,Donor 1613,+918185609492,donor1613@example.com,Pune,2023-10-14,1,0.78,5,False
D01614,Donor 1614,+917317779325,donor1614@example.com,Ahmedabad,2024-01-14,3,0.87,4,False
D01615,Donor 1615,+918882317517,donor1615@example.com,Pune,2024-02-28,9,0.89,3,False
D01616,Donor 1616,+919961681166,donor1616@example.com,Kolkata,2023-12-02,8,0.89,3,False
D01617,Donor 1617,+918914869816,donor1617@example.com,Delhi,2023-05-24,10,0.99,5,False
D01618,Donor 1618,+919910565317,donor1618@example.com,Delhi,2023-08-08,7,0.87,5,False
D01619,Donor 1619,+918835372356,donor1619@example.com,Pune,2023-09-23,0,0.79,4,False
D01620,Donor 1620,+917069583920,donor1620@example.com,Bengaluru,2024-05-13,1,0.98,5,False
D01621,Donor 1621,+919468813654,donor1621@example.com,Bengaluru,2024-03-23,10,0.95,4,False
D01622,Donor 1622,+917376798590,donor1622@example.com,Chennai,2023-03-10,3,0.88,5,False
D01623,Donor 1623,+918850902101,donor1623@example.com,Chennai,2024-04-24,6,0.94,4,False
D01624,Donor 1624,+919782451009,donor1624@example.com,Mumbai,2024-04-21,4,0.91,5,False
D01625,Donor 1625,+918261920637,donor1625@example.com,Bengaluru,2023-12-14,13,0.97,3,False
D01626,Donor 1626,+919509877863,donor1626@example.com,Kolkata,2024-02-04,15,0.43,3,False
D01627,Donor 1627,+918523190009,donor1627@example.com,Pune,2023-12-01,6,0.94,5,False
D01628,Donor 1628,+919291030247,donor1628@example.com,Mumbai,2023-06-06,6,0.83,5,False
D01629,Donor 1629,+917988288522,donor1629@example.com,Delhi,2023-02-10,2,0.83,5,False
D01630,Donor 1630,+917933020698,donor1630@example.com,Delhi,2023-08-02,13,1.0,4,False
D01631,Donor 1631,+917109194771,donor1631@example.com,Jaipur,2023-01-28,14,0.78,4,False
D01632,Donor 1632,+919534963523,donor1632@example.com,Chennai,2023-08-02,19,0.42,1,True
D01633,Donor 1633,+919100704697,donor1633@example.com,Delhi,2023-04-06,3,0.79,5,False
D01634,Donor 1634,+918545580411,donor1634@example.com,Chennai,2024-01-02,6,1.0,4,False
D01635,Donor 1635,+918803946193,donor1635@example.com,Delhi,2023-09-19,14,0.75,4,False
D01636,Donor 1636,+919800326574,donor1636@example.com,Bengaluru,2023-04-13,9,0.96,4,False
D01637,Donor 1637,+918179896787,donor1637@example.com,Mumbai,2023-08-23,12,0.97,5,False
D01638,Donor 1638,+919227464625,donor1638@example.com,Mumbai,2023-11-28,7,0.79,3,False
D01639,Donor 1639,+919838768046,donor1639@example.com,Delhi,2023-05-24,1,0.9,4,False
D01640,Donor 1640,+919227368644,donor1640@example.com,Mumbai,2024-01-16,5,0.85,3,False
D01641,Donor 1641,+917876503615,donor1641@example.com,Mumbai,2023-07-05,3,0.95,4,False
D01642,Donor 1642,+917110939146,donor1642@example.com,Mumbai,2024-02-18,8,0.91,4,False
D01643,Donor 1643,+919570570033,donor1643@example.com,Bengaluru,2023-01-30,9,0.57,3,True
D01644,Donor 1644,+918803383228,donor1644@example.com,Delhi,2024-06-21,0,0.84,3,False
D01645,Donor 1645,+917577266783,donor1645@example.com,Bengaluru,2023-04-26,13,0.96,5,False
D01646,Donor 1646,+918570165849,donor1646@example.com,Hyderabad,2023-01-01,8,0.78,5,False
D01647,Donor 1647,+917612443156,donor1647@example.com,Bengaluru,2023-04-09,6,0.78,3,False
D01648,Donor 1648,+917971622127,donor1648@example.com,Mumbai,2023-03-26,9,0.97,4,False
D01649,Donor 1649,+919478913839,donor1649@example.com,Bengaluru,2023-07-09,14,0.92,4,False
D01650,Donor 1650,+917146996591,donor1650@example.com,Jaipur,2023-05-15,4,0.89,5,False
D01651,Donor 1651,+917146518687,donor1651@example.com,Mumbai,2024-01-30,11,0.59,1,True
D01652,Donor 1652,+919700301424,donor1652@example.com,Delhi,2023-06-15,15,0.87,5,False
D01653,Donor 1653,+917506029297,donor1653@example.com,Bengaluru,2024-02-20,14,0.91,5,False
D01654,Donor 1654,+918096438271,donor1654@example.com,Ahmedabad,2023-10-14,10,0.83,4,False
D01655,Donor 1655,+919229401246,donor1655@example.com,Delhi,2024-05-14,3,0.92,4,False
D01656,Donor 1656,+917975494679,donor1656@example.com,Mumbai,2023-03-06,0,0.99,4,False
D01657,Donor 1657,+918943751120,donor1657@example.com,Delhi,2023-04-24,9,0.78,4,False
D01658,Donor 1658,+917071808601,donor1658@example.com,Hyderabad,2023-03-26,6,0.79,3,False
D01659,Donor 1659,+917201842915,donor1659@example.com,Bengaluru,2023-12-29,4,0.89,5,False
D01660,Donor 1660,+917711399124,donor1660@example.com,Mumbai,2024-01-07,5,0.84,5,False
D01661,Donor 1661,+918721735754,donor1661@example.com,Delhi,2023-08-20,13,0.96,4,False
D01662,Donor 1662,+918288461054,donor1662@example.com,Mumbai,2024-02-04,15,0.87,3,False
D01663,Donor 1663,+919551145824,donor1663@example.com,Chennai,2023-03-18,9,0.8,3,False
D01664,Donor 1664,+918041370923,donor1664@example.com,Chennai,2023-03-02,15,0.96,4,False
D01665,Donor 1665,+917971972842,donor1665@example.com,Delhi,2023-06-13,6,0.81,4,False
D01666,Donor 1666,+918183135932,donor1666@example.com,Mumbai,2023-05-24,4,0.8,4,False
D01667,Donor 1667,+919570308135,donor1667@example.com,Chennai,2023-01-12,9,0.88,4,False
D01668,Donor 1668,+917660036000,donor1668@example.com,Pune,2023-08-26,3,0.89,3,False
D01669,Donor 1669,+917484633691,donor1669@example.com,Ahmedabad,2023-12-16,1,0.85,5,False
D01670,Donor 1670,+917442597118,donor1670@example.com,Delhi,2024-04-22,15,0.94,3,False
D01671,Donor 1671,+918811076569,donor1671@example.com,Jaipur,2024-01-07,15,0.96,3,False
D01672,Donor 1672,+918412312682,donor1672@example.com,Pune,2023-04-18,8,0.98,4,False
D01673,Donor 1673,+919515923628,donor1673@example.com,Bengaluru,2023-09-15,3,0.93,4,False
D01674,Donor 1674,+919095351182,donor1674@example.com,Chennai,2023-08-15,8,0.78,5,False
D01675,Donor 1675,+919760280020,donor1675@example.com,Mumbai,2024-01-20,12,0.76,3,False
D01676,Donor 1676,+919593326058,donor1676@example.com,Hyderabad,2023-04-08,7,0.84,4,False
D01677,Donor 1677,+919245260270,donor1677@example.com,Pune,2024-02-08,14,0.96,3,False
D01678,Donor 1678,+919434945809,donor1678@example.com,Mumbai,2024-02-13,13,0.92,3,False
D01679,Donor 1679,+917121867872,donor1679@example.com,Bengaluru,2023-01-25,3,0.82,5,False
D01680,Donor 1680,+918188127446,donor1680@example.com,Jaipur,2024-04-12,11,0.84,4,False
D01681,Donor 1681,+919398643737,donor1681@example.com,Mumbai,2023-02-18,8,0.94,5,False
D01682,Donor 1682,+918433502310,donor1682@example.com,Kolkata,2023-11-26,5,0.96,4,False
D01683,Donor 1683,+918744037055,donor1683@example.com,Mumbai,2023-08-22,3,0.98,4,False
D01684,Donor 1684,+919084951645,donor1684@example.com,Kolkata,2024-05-24,12,0.8,4,False
D01685,Donor 1685,+917478805564,donor1685@example.com,Delhi,2023-12-12,5,0.99,3,False
D01686,Donor 1686,+918709273414,donor1686@example.com,Bengaluru,2023-11-14,9,0.94,5,False
D01687,Donor 1687,+918460993035,donor1687@example.com,Mumbai,2023-03-19,12,0.96,5,False
D01688,Donor 1688,+918262343544,donor1688@example.com,Jaipur,2023-12-29,12,0.78,5,False
D01689,Donor 1689,+917665770670,donor1689@example.com,Delhi,2023-03-26,14,0.96,5,False
D01690,Donor 1690,+919782688061,donor1690@example.com,Delhi,2023-10-08,7,0.81,3,False
D01691,Donor 1691,+918885275435,donor1691@example.com,Bengaluru,2023-05-29,0,0.96,4,False
D01692,Donor 1692,+918662598134,donor1692@example.com,Ahmedabad,2023-07-16,12,0.91,5,False
D01693,Donor 1693,+918008053791,donor1693@example.com,Delhi,2023-09-25,8,0.86,4,False
D01694,Donor 1694,+918060407459,donor1694@example.com,Kolkata,2024-01-01,4,0.83,5,False
D01695,Donor 1695,+919594553624,donor1695@example.com,Mumbai,2023-05-12,15,0.88,3,False
D01696,Donor 1696,+917228498504,donor1696@example.com,Pune,2023-12-23,7,0.87,4,False
D01697,Donor 1697,+919405004427,donor1697@example.com,Mumbai,2024-03-24,2,0.99,4,False
D01698,Donor 1698,+918185799143,donor1698@example.com,Delhi,2023-02-28,4,0.77,5,False
D01699,Donor 1699,+917572763028,donor1699@example.com,Chennai,2023-09-16,15,0.86,4,False
D01700,Donor 1700,+919181649795,donor1700@example.com,Pune,2023-08-09,9,0.83,4,False
D01701,Donor 1701,+917227508365,donor1701@example.com,Surat,2023-05-28,10,0.97,5,False
D01702,Donor 1702,+917692379737,donor1702@example.com,Bengaluru,2024-01-02,2,0.9,5,False
D01703,Donor 1703,+919125901649,donor1703@example.com,Mumbai,2023-07-19,5,0.96,5,False
D01704,Donor 1704,+918664089977,donor1704@example.com,Jaipur,2023-05-03,12,0.89,4,False
D01705,Donor 1705,+917761974228,donor1705@example.com,Delhi,2024-01-26,10,0.8,5,False
D01706,Donor 1706,+918508395446,donor1706@example.com,Delhi,2024-03-16,5,0.82,5,False
